File name,Class,Number of faces,Number of vertices,Type of faces,Bounding box
D00913,Mug,7135,7135,[3],[-1.0473    0.697614 -0.609363  0.791487 -0.596327  0.505103]
D00923,Mug,738,738,[3],[-1.13978   0.65226  -0.772646  0.798371 -0.633688  0.582995]
m503,Mug,799,799,[3],[0.025    0.885303 0.025    0.975    0.025    0.570795]
m504,Mug,1725,1725,[3],[0.025    0.975    0.025    0.736967 0.025    0.770261]
m506,Mug,8692,8692,[3],[0.025    0.975    0.025    0.389901 0.025    0.682684]
m507,Mug,3330,3330,[3],[0.025    0.975    0.025    0.695043 0.025    0.677239]
m508,Mug,998,998,[3],[0.025    0.975    0.025    0.809506 0.025    0.624925]
m509,Mug,5894,5894,[3],[0.025    0.975    0.025    0.889272 0.025    0.714346]
D00036,MultiSeat,144,144,[3],[-0.832857  0.880015 -0.476089  0.700437 -0.572738  0.464139]
D00046,MultiSeat,1191,1191,[3],[-1.08795   0.665682 -0.804888  0.702764 -0.532844  0.648293]
D00053,MultiSeat,3214,3214,[3],[-1.03515   0.784886 -0.420945  0.488523 -0.425434  0.350467]
D00145,MultiSeat,168,168,[3],[-0.896267  0.920748 -0.530211  0.355447 -0.426733  0.313458]
D00146,MultiSeat,21992,21992,[3],[-0.905882  0.906829 -0.616279  0.472717 -0.348134  0.477922]
D00237,MultiSeat,1940,1940,[3],[-0.787628  1.05976  -0.332612  0.677802 -0.415469  0.564899]
D00245,MultiSeat,1672,1672,[3],[-0.880585  0.856701 -0.549535  0.388266 -0.423661  0.267195]
D00263,MultiSeat,41265,41265,[3],[-0.841545  0.821593 -0.651861  0.697074 -0.697537  0.352663]
D00273,MultiSeat,27775,27775,[3],[-1.03527   0.87142  -0.495566  0.407794 -0.418752  0.298309]
D00285,MultiSeat,3770,3770,[3],[-0.919754  0.782904 -0.591648  0.674496 -0.552807  0.31618 ]
D00289,MultiSeat,12463,12463,[3],[-0.866374  1.01841  -0.520161  0.40733  -0.349292  0.238818]
D00329,MultiSeat,540,540,[3],[-0.944303  0.709157 -0.578065  0.602844 -0.636177  0.459549]
D00586,MultiSeat,3922,3922,[3],[-0.908227  0.964669 -0.483854  0.478598 -0.252955  0.420968]
D00588,MultiSeat,307,307,[3],[-1.13013   0.708881 -0.605045  0.55404  -0.54849   0.234066]
D00607,MultiSeat,3156,3156,[3],[-0.847482  0.95305  -0.587563  0.596106 -0.327034  0.517323]
D00637,MultiSeat,7542,7542,[3],[-0.93918   0.866812 -0.461008  0.706679 -0.547833  0.446656]
D00648,MultiSeat,15181,15181,[3],[-0.891509  0.834915 -0.309848  0.549321 -0.402642  0.391668]
D00652,MultiSeat,4607,4607,[3],[-0.937255  0.745072 -0.486303  0.660368 -0.512286  0.367792]
D00749,MultiSeat,32736,32736,[3],[-0.87159   0.946049 -0.478968  0.37326  -0.360053  0.477297]
D00985,MultiSeat,10614,10614,[3],[-0.749657  0.968555 -0.853009  0.58532  -0.495404  0.51721 ]
m774,MultiSeat,264,264,[3],[0.025    0.975    0.025    0.975    0.025    0.500001]
m775,MultiSeat,545,545,[3],[0.025    0.975    0.025    0.618064 0.025    0.39682 ]
m776,MultiSeat,880,880,[3],[0.025    0.975    0.025    0.420835 0.025    0.234905]
m777,MultiSeat,1051,1051,[3],[0.025    0.975    0.025    0.395501 0.025    0.19682 ]
m778,MultiSeat,46,46,[3],[0.025    0.545599 0.025    0.800831 0.025    0.975   ]
m779,MultiSeat,660,660,[3],[0.025    0.975    0.025    0.369958 0.025    0.24294 ]
m780,MultiSeat,312,312,[3],[0.025    0.975    0.025    0.911266 0.025    0.626571]
m781,MultiSeat,352,352,[3],[0.025    0.975    0.025    0.640582 0.025    0.442837]
m782,MultiSeat,40,40,[3],[0.025    0.975    0.025    0.42384  0.025    0.347871]
m783,MultiSeat,66,66,[3],[0.025    0.975    0.025    0.476364 0.025    0.607607]
m784,MultiSeat,24,24,[3],[0.025    0.975    0.025    0.38125  0.025    0.277356]
m829,MultiSeat,540,540,[3],[0.025    0.975    0.025    0.321351 0.025    0.357589]
m830,MultiSeat,238,238,[3],[0.025    0.439982 0.025    0.256592 0.025    0.975   ]
m831,MultiSeat,448,448,[3],[0.025    0.975    0.025    0.423234 0.025    0.389547]
m832,MultiSeat,1970,1970,[3],[0.025    0.975    0.025    0.319782 0.025    0.427383]
m833,MultiSeat,350,350,[3],[0.025    0.975    0.025    0.427209 0.025    0.474877]
m834,MultiSeat,164,164,[3],[0.025    0.975    0.025    0.512827 0.025    0.33972 ]
m835,MultiSeat,257,257,[3],[0.025    0.975    0.025    0.440625 0.025    0.416873]
m836,MultiSeat,28,28,[3],[0.025 0.975 0.025 0.5   0.025 0.5  ]
m837,MultiSeat,15969,15969,[3],[0.025    0.975    0.025    0.396988 0.025    0.422022]
m838,MultiSeat,2162,2162,[3],[0.025    0.975    0.025    0.494388 0.025    0.462158]
m839,MultiSeat,540,540,[3],[0.025    0.533164 0.025    0.516126 0.025    0.975   ]
m840,MultiSeat,94,94,[3],[0.025    0.975    0.025    0.852445 0.025    0.852414]
m841,MultiSeat,36,36,[3],[0.025    0.658333 0.025    0.975    0.025    0.341667]
m843,MultiSeat,8085,8085,[3],[0.103243 0.511488 0.111906 0.48559  0.025    0.975   ]
m625,Musical_Instrument,3655,3655,[3],[0.025    0.975    0.025    0.35284  0.025    0.098369]
m626,Musical_Instrument,4500,4500,[3],[0.025    0.975    0.025    0.640331 0.025    0.084578]
m627,Musical_Instrument,7445,7445,[3],[0.025    0.356581 0.025    0.975    0.025    0.091291]
m628,Musical_Instrument,10314,10314,[3],[0.025    0.975    0.025    0.290442 0.025    0.0753  ]
m629,Musical_Instrument,8225,8225,[3],[0.025    0.975    0.025    0.300208 0.025    0.061897]
m630,Musical_Instrument,4694,4694,[3],[0.025    0.397421 0.025    0.975    0.025    0.118722]
m631,Musical_Instrument,47076,47076,[3],[0.025    0.975    0.025    0.335657 0.025    0.14798 ]
m632,Musical_Instrument,1033,1033,[3],[0.025    0.36349  0.025    0.975    0.025    0.110594]
m633,Musical_Instrument,524,524,[3],[0.060345 0.483885 0.057441 0.975    0.025    0.085762]
m634,Musical_Instrument,1372,1372,[3],[0.025    0.975    0.025    0.079825 0.025    0.327198]
m635,Musical_Instrument,13705,13705,[3],[0.025    0.308226 0.025    0.110363 0.025    0.975   ]
m637,Musical_Instrument,8636,8636,[3],[0.025    0.975    0.025    0.082192 0.025    0.312649]
m638,Musical_Instrument,3884,3884,[3],[0.025    0.304849 0.025    0.975    0.025    0.116494]
m639,Musical_Instrument,23238,23238,[3],[0.025    0.975    0.025    0.365667 0.025    0.1635  ]
m640,Musical_Instrument,3712,3712,[3],[0.025    0.389521 0.025    0.975    0.025    0.180773]
m641,Musical_Instrument,1864,1864,[3],[0.025   0.33061 0.025   0.1199  0.025   0.975  ]
m643,Musical_Instrument,1331,1331,[3],[0.025    0.678291 0.025    0.767262 0.025    0.975   ]
m644,Musical_Instrument,20116,20116,[3],[0.025    0.575796 0.025    0.657836 0.025    0.975   ]
m645,Musical_Instrument,362,362,[3],[0.025    0.635996 0.025    0.724688 0.025    0.975   ]
m646,Musical_Instrument,227,227,[3],[0.025    0.667908 0.025    0.698324 0.025    0.975   ]
m647,Musical_Instrument,3645,3645,[3],[0.025    0.563392 0.025    0.395156 0.025    0.975   ]
D00037,NonWheelChair,2936,2936,[3],[-0.92367   0.760088 -0.947778  0.73821  -0.594191  0.578576]
D00101,NonWheelChair,10766,10766,[3],[-0.719773  0.981061 -0.518472  0.342373 -0.621309  0.343456]
D00170,NonWheelChair,678,678,[3],[-1.00069   0.871115 -0.496292  0.69571  -0.619393  0.64326 ]
D00185,NonWheelChair,261,261,[3],[-0.619775  1.14922  -0.480944  0.586934 -0.29797   1.04691 ]
D00240,NonWheelChair,1474,1474,[3],[-1.09625   0.778712 -0.347347  0.654129 -0.460039  0.405362]
D00306,NonWheelChair,5160,5160,[3],[-0.688849  0.904394 -0.611655  0.431826 -0.778268  0.500124]
D00357,NonWheelChair,10676,10676,[3],[-1.17221   0.602329 -0.53877   0.598742 -0.346885  0.824573]
D00419,NonWheelChair,20239,20239,[3],[-0.963648  0.896471 -0.593009  0.428743 -0.800692  0.455322]
D00443,NonWheelChair,10328,10328,[3],[-0.979185  0.821411 -0.406822  0.574256 -0.409507  0.790106]
D00445,NonWheelChair,1882,1882,[3],[-1.01702   0.809153 -0.352544  0.419174 -0.468704  0.422408]
D00480,NonWheelChair,5063,5063,[3],[-0.965515  0.914101 -0.46328   0.413728 -0.563212  0.560941]
D00481,NonWheelChair,932,932,[3],[-1.10113   0.73385  -0.469903  0.296205 -0.232176  0.511816]
D00512,NonWheelChair,345,345,[3],[-0.718442  1.09822  -0.552481  0.658637 -0.394843  1.01663 ]
D00694,NonWheelChair,730,730,[3],[-0.57119   0.907557 -0.528783  0.373007 -0.884473  0.3476  ]
D00707,NonWheelChair,2921,2921,[3],[-0.962029  0.843878 -0.54491   0.742252 -0.568121  0.799961]
D00741,NonWheelChair,4133,4133,[3],[-0.790359  0.969387 -0.402043  0.580117 -0.420674  0.736109]
D00853,NonWheelChair,3512,3512,[3],[-0.912699  0.692115 -0.401554  0.703863 -0.709873  0.417202]
D00914,NonWheelChair,1931,1931,[3],[-0.932452  0.714248 -0.315392  0.815853 -0.432939  0.446034]
D00928,NonWheelChair,2006,2006,[3],[-0.809127  1.12398  -0.420215  0.520974 -0.375911  0.379983]
D00936,NonWheelChair,3120,3120,[3],[-0.935055  0.834716 -0.417009  0.482069 -0.362693  0.819808]
m785,NonWheelChair,960,960,[3],[0.025    0.569607 0.025    0.975    0.025    0.569607]
m786,NonWheelChair,641,641,[3],[0.025    0.756678 0.025    0.975    0.025    0.780612]
m787,NonWheelChair,1373,1373,[3],[0.025    0.572806 0.025    0.975    0.025    0.572806]
m788,NonWheelChair,320,320,[3],[0.025    0.340037 0.025    0.975    0.025    0.331296]
m789,NonWheelChair,2446,2446,[3],[0.025    0.511587 0.025    0.975    0.025    0.513989]
m790,NonWheelChair,2912,2912,[3],[0.025    0.660529 0.025    0.975    0.025    0.684862]
m791,NonWheelChair,2288,2288,[3],[0.025    0.510951 0.025    0.975    0.025    0.510897]
m793,NonWheelChair,81,81,[3],[0.025    0.884711 0.025    0.975    0.025    0.770083]
m794,NonWheelChair,678,678,[3],[0.025    0.706179 0.025    0.975    0.025    0.674053]
m795,NonWheelChair,3018,3018,[3],[0.025    0.394645 0.025    0.975    0.025    0.549344]
m796,NonWheelChair,12172,12172,[3],[0.025    0.710365 0.025    0.975    0.025    0.691944]
m797,NonWheelChair,867,867,[3],[0.025    0.63591  0.025    0.975    0.025    0.610618]
m798,NonWheelChair,369,369,[3],[0.025    0.596759 0.025    0.975    0.025    0.647338]
m799,NonWheelChair,938,938,[3],[0.025    0.646329 0.025    0.975    0.025    0.688832]
m800,NonWheelChair,116,116,[3],[0.025    0.727778 0.025    0.975    0.025    0.727778]
m801,NonWheelChair,8188,8188,[3],[0.025    0.469361 0.025    0.975    0.025    0.54502 ]
m804,NonWheelChair,326,326,[3],[0.025    0.702184 0.025    0.975    0.025    0.669041]
m805,NonWheelChair,151,151,[3],[0.025    0.729762 0.025    0.975    0.025    0.729762]
m806,NonWheelChair,472,472,[3],[0.025    0.358289 0.025    0.975    0.025    0.411545]
m807,NonWheelChair,104,104,[3],[0.025    0.405    0.025    0.975    0.025    0.403838]
m808,NonWheelChair,842,842,[3],[0.025    0.550853 0.025    0.975    0.025    0.624579]
m809,NonWheelChair,120,120,[3],[0.025    0.242542 0.025    0.975    0.025    0.225718]
m810,NonWheelChair,775,775,[3],[0.025    0.382957 0.025    0.975    0.025    0.399496]
m811,NonWheelChair,257,257,[3],[0.025    0.538252 0.025    0.975    0.025    0.556733]
m812,NonWheelChair,257,257,[3],[0.025    0.460153 0.025    0.975    0.025    0.475823]
m813,NonWheelChair,257,257,[3],[0.025    0.402684 0.025    0.975    0.025    0.416284]
m814,NonWheelChair,341,341,[3],[0.025    0.538252 0.025    0.975    0.025    0.556733]
m815,NonWheelChair,341,341,[3],[0.025    0.460153 0.025    0.975    0.025    0.475823]
m816,NonWheelChair,341,341,[3],[0.025    0.402684 0.025    0.975    0.025    0.416284]
m817,NonWheelChair,368,368,[3],[0.025    0.496386 0.025    0.975    0.025    0.559485]
m818,NonWheelChair,76,76,[3],[0.025    0.707366 0.025    0.975    0.025    0.707366]
m819,NonWheelChair,398,398,[3],[0.025    0.483371 0.025    0.975    0.025    0.505608]
m820,NonWheelChair,132,132,[3],[0.025  0.557  0.025  0.975  0.025  0.5665]
m821,NonWheelChair,349,349,[3],[0.025    0.444242 0.025    0.975    0.025    0.397663]
m822,NonWheelChair,967,967,[3],[0.025    0.497961 0.025    0.975    0.025    0.528479]
m823,NonWheelChair,440,440,[3],[0.025    0.642458 0.025    0.975    0.025    0.547596]
m824,NonWheelChair,678,678,[3],[0.025    0.504141 0.025    0.975    0.025    0.522758]
m826,NonWheelChair,600,600,[3],[0.025    0.51287  0.025    0.975    0.025    0.498178]
m827,NonWheelChair,88,88,[3],[0.025    0.463793 0.025    0.975    0.025    0.389385]
m828,NonWheelChair,713,713,[3],[0.025    0.508981 0.025    0.975    0.025    0.470436]
D00008,PianoBoard,2078,2078,[3],[2.480693 3.207958 0.916081 2.298475 0.       0.95426 ]
D00065,PianoBoard,1178,1178,[3],[ 0.177389  0.546389  0.165107  2.734107 -0.        0.997   ]
D00075,PianoBoard,1309,1309,[3],[0.90716  3.088651 1.557077 2.638934 0.       1.486169]
D00104,PianoBoard,1281,1281,[3],"[ 1.706209e+00  3.774599e+00  8.733145e+00  9.488106e+00 -8.680000e-04
  1.496000e+00]"
D00122,PianoBoard,1934,1934,[3],[3.537639 5.007639 3.260587 3.862587 0.       1.163   ]
D00181,PianoBoard,9628,9628,[3],[ 0.975826  2.486035  1.456007  2.064007 -0.        1.16905 ]
D00212,PianoBoard,3238,3238,[3],[-4.57895 -3.19895  2.06493  2.58967  0.       0.96308]
D00235,PianoBoard,1616,1616,[3],[0.       0.727266 0.       1.382394 0.       0.78452 ]
D00253,PianoBoard,719,719,[3],[ 0.      1.0244 -0.015   2.5757  0.      1.3242]
D00332,PianoBoard,454,454,[3],[ 0.      1.4732 -0.5588  0.      0.      1.143 ]
D00381,PianoBoard,735,735,[3],[2.082094 3.43234  0.258152 0.571913 0.       0.802186]
D00441,PianoBoard,538,538,[3],[ 0.966469  2.528569  0.6069    1.27193  -0.040571  1.382716]
D00460,PianoBoard,754,754,[3],[-0.889     3.0353   -4.333498  4.779546 -0.008093  5.7277  ]
D00623,PianoBoard,5694,5694,[3],[-0.00323212  1.52723    -0.117475    0.593195    0.          0.863484  ]
D00718,PianoBoard,797,797,[3],[-0.869884 -0.099515  0.287363  2.511918 -0.        1.028606]
D00721,PianoBoard,1228,1228,[3],[ 0.        2.300288 -0.0254    3.721943  0.        2.386013]
D00755,PianoBoard,8133,8133,[3],[  33.6835  131.834  -272.329   -55.6096    1.94    149.102 ]
D00885,PianoBoard,6622,6622,[3],[1.059895 2.533095 0.387144 1.003094 0.       1.402001]
D00962,PianoBoard,793,793,[3],[1.535564 2.485443 0.972197 2.803905 0.       1.52339 ]
D00966,PianoBoard,2105,2105,[3],[ 0.    12.519  0.    13.9    0.     6.836]
D00049,PlantIndoors,78288,78288,[3],[-0.589232  1.01327  -0.512441  1.15418  -0.661781  0.664292]
D00073,PlantIndoors,49944,49944,[3],[-0.893335  0.765558 -0.533567  0.674337 -0.497831  0.525104]
D00080,PlantIndoors,64127,64127,[3],[-1.09852   0.827319 -0.835933  0.707009 -0.848245  0.697203]
D00087,PlantIndoors,3855,3855,[3],[-0.642902  1.06244  -0.64049   1.05407  -0.66054   0.705139]
D00128,PlantIndoors,64866,64866,[3],[-0.678286  0.998715 -0.80629   0.6413   -0.849905  0.56917 ]
D00159,PlantIndoors,98256,98256,[3],[-1.02299   0.735003 -0.76005   0.812815 -0.766566  0.954689]
D00238,PlantIndoors,90234,90234,[3],[-0.785201  0.767284 -0.874954  0.899353 -0.778486  0.877332]
D00280,PlantIndoors,32742,32742,[3],[-0.733347  0.671253 -0.767352  0.57333  -0.554708  0.647612]
D00370,PlantIndoors,26784,26784,[3],[-0.982768  0.860249 -0.686492  0.613612 -0.774879  0.588319]
D00379,PlantIndoors,31824,31824,[3],[-0.895974  0.794052 -0.861116  0.676995 -0.88025   0.720244]
D00466,PlantIndoors,9900,9900,[3],[-0.845851  0.999812 -0.855631  0.729978 -0.867733  0.91146 ]
D00491,PlantIndoors,20165,20165,[3],[-0.988537  0.640077 -0.895595  0.625428 -0.951317  0.589055]
D00595,PlantIndoors,60624,60624,[3],[-0.879242  0.92524  -0.741142  0.692175 -0.721075  0.590735]
D00609,PlantIndoors,32382,32382,[3],[-0.849813  0.820439 -0.826182  0.821122 -0.831663  0.78608 ]
D00622,PlantIndoors,60282,60282,[3],[-0.868326  0.528285 -0.48851   0.454005 -0.389881  0.383057]
D00624,PlantIndoors,45486,45486,[3],[-0.53202   0.829882 -0.728902  0.731508 -0.821446  0.646299]
D00657,PlantIndoors,5801,5801,[3],[-0.70605   0.889756 -0.511665  0.434736 -0.272853  0.233868]
D00667,PlantIndoors,1523,1523,[3],[-0.698653  0.697893 -0.482997  0.829917 -0.748313  0.508933]
D00800,PlantIndoors,52263,52263,[3],[-0.559202  0.801259 -0.894201  0.878654 -0.898129  0.686989]
D00968,PlantIndoors,34812,34812,[3],[-0.932455  0.666304 -0.824703  0.611696 -0.728657  0.80668 ]
m1000,PlantIndoors,19105,19105,[3],[0.025    0.87974  0.025    0.975    0.025    0.812744]
m1001,PlantIndoors,11431,11431,[3],[0.025    0.662534 0.025    0.975    0.025    0.625   ]
m1002,PlantIndoors,8260,8260,[3],[0.025    0.975    0.025    0.768037 0.025    0.972462]
m1003,PlantIndoors,8453,8453,[3],[0.025    0.961288 0.025    0.975    0.025    0.963101]
m1004,PlantIndoors,13242,13242,[3],[0.025    0.975    0.025    0.744809 0.025    0.882101]
m1005,PlantIndoors,17834,17834,[3],[0.025    0.485501 0.025    0.975    0.025    0.490785]
m1006,PlantIndoors,16333,16333,[3],[0.025    0.975    0.025    0.579742 0.025    0.919029]
m1007,PlantIndoors,7930,7930,[3],[0.025    0.758171 0.025    0.975    0.025    0.745147]
m1008,PlantIndoors,5383,5383,[3],[0.025    0.92355  0.025    0.808322 0.025    0.975   ]
m1009,PlantIndoors,5348,5348,[3],[0.025    0.640569 0.025    0.975    0.025    0.641004]
m1010,PlantIndoors,6257,6257,[3],[0.025    0.975    0.025    0.691784 0.025    0.803654]
m1011,PlantIndoors,7529,7529,[3],[0.025    0.870745 0.025    0.975    0.025    0.857125]
m1012,PlantIndoors,2950,2950,[3],[0.025    0.975    0.025    0.581119 0.025    0.943566]
m1013,PlantIndoors,6365,6365,[3],[0.025    0.904141 0.025    0.890785 0.025    0.975   ]
m1014,PlantIndoors,16404,16404,[3],[0.025    0.719818 0.025    0.975    0.025    0.801019]
m1015,PlantIndoors,1325,1325,[3],[0.025    0.507051 0.025    0.975    0.025    0.546773]
m1016,PlantIndoors,5307,5307,[3],[0.025    0.741253 0.025    0.975    0.025    0.619754]
m1017,PlantIndoors,13312,13312,[3],[0.025    0.65488  0.025    0.975    0.025    0.611239]
m1018,PlantIndoors,11666,11666,[3],[0.025    0.944203 0.025    0.876864 0.025    0.975   ]
m1020,PlantIndoors,18348,18348,[3],[0.025    0.975    0.025    0.836636 0.025    0.851268]
m1021,PlantIndoors,7641,7641,[3],[0.025    0.903845 0.025    0.975    0.025    0.90316 ]
m1022,PlantIndoors,7882,7882,[3],[0.025    0.920176 0.025    0.975    0.025    0.917644]
m1023,PlantIndoors,2659,2659,[3],[0.025    0.96653  0.025    0.813317 0.025    0.975   ]
m1025,PlantIndoors,6696,6696,[3],[0.025    0.886152 0.025    0.703415 0.025    0.975   ]
m1026,PlantIndoors,1522,1522,[3],[0.025    0.950537 0.025    0.975    0.025    0.958601]
m1027,PlantIndoors,3855,3855,[3],[0.025    0.946513 0.025    0.975    0.025    0.889027]
m1029,PlantIndoors,316,316,[3],[0.025    0.487126 0.025    0.975    0.025    0.664294]
m1030,PlantIndoors,395,395,[3],[0.025    0.975    0.025    0.664002 0.025    0.890516]
m1031,PlantIndoors,729,729,[3],[0.025    0.66757  0.025    0.909267 0.025    0.975   ]
m1032,PlantIndoors,96,96,[3],[0.025    0.892086 0.025    0.897381 0.025    0.975   ]
m1033,PlantIndoors,197,197,[3],[0.025    0.491013 0.025    0.975    0.025    0.541697]
m1034,PlantIndoors,228,228,[3],[0.025    0.38689  0.025    0.975    0.025    0.485104]
m1035,PlantIndoors,1787,1787,[3],[0.025    0.876645 0.025    0.975    0.025    0.750467]
m1036,PlantIndoors,234,234,[3],[0.025    0.58416  0.025    0.975    0.025    0.364351]
m989,PlantIndoors,1027,1027,[3],[0.025    0.721648 0.025    0.975    0.025    0.659686]
m990,PlantIndoors,491,491,[3],[0.025    0.927322 0.025    0.542965 0.025    0.975   ]
m991,PlantIndoors,4867,4867,[3],[0.025    0.975    0.025    0.814367 0.025    0.958696]
m992,PlantIndoors,491,491,[3],[0.025    0.914445 0.025    0.510263 0.025    0.975   ]
m993,PlantIndoors,220,220,[3],[0.025    0.293021 0.025    0.975    0.025    0.225939]
m994,PlantIndoors,395,395,[3],[0.025    0.975    0.025    0.64508  0.025    0.863712]
m995,PlantIndoors,7323,7323,[3],[0.025    0.868916 0.025    0.932844 0.025    0.975   ]
m996,PlantIndoors,623,623,[3],[0.025    0.723587 0.025    0.975    0.025    0.657661]
m997,PlantIndoors,695,695,[3],[0.025    0.884369 0.025    0.768024 0.025    0.975   ]
m998,PlantIndoors,318,318,[3],[0.025    0.550817 0.025    0.975    0.025    0.506435]
m999,PlantIndoors,1235,1235,[3],[0.025    0.805219 0.025    0.975    0.025    0.646627]
m1052,PlantWildNonTree,342,342,[3],[0.025    0.975    0.025    0.928908 0.025    0.915534]
m961,PlantWildNonTree,6513,6513,[3],[0.025    0.975    0.025    0.593275 0.025    0.892779]
m962,PlantWildNonTree,15136,15136,[3],[0.025    0.975    0.025    0.914711 0.025    0.96296 ]
m963,PlantWildNonTree,11548,11548,[3],[0.025    0.975    0.025    0.59748  0.025    0.946859]
m964,PlantWildNonTree,13950,13950,[3],[0.025    0.625189 0.025    0.975    0.025    0.562193]
m965,PlantWildNonTree,13871,13871,[3],[0.025    0.623671 0.025    0.975    0.025    0.778421]
m966,PlantWildNonTree,7920,7920,[3],[0.025    0.975    0.025    0.446096 0.025    0.896805]
m967,PlantWildNonTree,12982,12982,[3],[0.025    0.200176 0.025    0.471886 0.025    0.975   ]
m968,PlantWildNonTree,9018,9018,[3],[0.025    0.688396 0.025    0.596846 0.025    0.975   ]
m971,PlantWildNonTree,3962,3962,[3],[0.025    0.975    0.025    0.629853 0.025    0.57088 ]
m972,PlantWildNonTree,16197,16197,[3],[0.025    0.975    0.025    0.634839 0.025    0.609769]
