File name,Class,Number of faces,Number of vertices,Type of faces,Bounding box
m1467,Ship,10382,5227,[3],[0.02994753 0.15457948 0.02994753 0.29084651 0.0268126  0.97318731]
m1468,Ship,18648,9493,[3],[0.025      0.975      0.025      0.227148   0.025      0.17751831]
m1469,Ship,14910,7646,[3],[0.02903615 0.12515264 0.03398847 0.28446668 0.02882111 0.97402252]
m1470,Ship,18149,9124,[3],[0.02504023 0.12237027 0.02605908 0.16130295 0.02500126 0.97231702]
m1471,Ship,11362,6558,[3],[0.0285855  0.96925662 0.02896725 0.350313   0.025229   0.45292725]
m1670,Sign,20505,10603,[3],[0.03790789 0.32269861 0.02632659 0.95830496 0.02624839 0.06728762]
m1671,Sign,14301,7343,[3],[0.02878443 0.33505357 0.02500025 0.97121557 0.02549423 0.07503778]
m1672,Sign,14100,7273,[3],[0.04299168 0.67022035 0.025      0.96847313 0.03101872 0.11303   ]
m1673,Sign,16841,8552,[3],[0.11696866 0.33703079 0.02644735 0.96047315 0.02631757 0.07123743]
m1674,Sign,20588,10315,[3],[0.04132241 0.55714314 0.025      0.95747269 0.02737176 0.08038227]
m1675,Sign,12248,6262,[3],[0.02857869 0.31506185 0.025      0.97142979 0.02586103 0.044992  ]
m1676,Sign,11700,5864,[3],[0.02524924 0.23170976 0.06259693 0.97491933 0.02537592 0.05763746]
m1678,Sign,23892,12138,[3],[0.025      0.209241   0.18345198 0.975      0.02505755 0.045404  ]
m1679,Sign,14654,7365,[3],[0.02564968 0.15378082 0.03165853 0.97316061 0.02532507 0.08374497]
m1680,Sign,15394,7703,[3],[0.02782479 0.37428512 0.08357939 0.89012067 0.02775928 0.05192357]
m1682,Sign,22310,11245,[3],[0.025      0.975      0.0259305  0.8526105  0.03123075 0.35618525]
m1683,Sign,12544,6324,[3],[0.025512   0.969979   0.025      0.974487   0.0254545  0.35847163]
m1684,Sign,10828,5420,[3],[0.06724836 0.93280464 0.03032405 0.91976668 0.03043429 0.10208417]
m1685,Sign,16458,8317,[3],[0.04997737 0.77972281 0.025      0.94843414 0.02599217 0.30573799]
D00059,Skyscraper,16040,8860,[3],[-0.92102137  0.99000237 -0.362877    0.25946638 -0.312343    0.32260206]
D00130,Skyscraper,10590,5507,[3],[-0.89369911  0.86921133 -0.17815216  0.21095929 -0.18261406  0.19812231]
D00641,Skyscraper,13525,6926,[3],[-0.86595062  1.0016575  -0.17863438  0.249705   -0.19642413  0.20784388]
D00872,Skyscraper,11554,5888,[3],[-1.25027762  0.44968188 -0.21278052  0.24155522 -0.13372574  0.29348752]
D00998,Skyscraper,15150,8766,[3],[-1.17758     0.46709438 -0.180576    0.16150862 -0.155236    0.1674505 ]
D00014,Spoon,12770,6399,[3],[ 3.42702237  4.27223496  0.87601597  5.08398806 -0.02307781  0.27401585]
D00085,Spoon,13434,6722,[3],"[-1.41541579e+00  3.02995197e+00  1.34052018e+00  2.19991047e+00
  2.89205465e-03  3.43861797e-01]"
D00144,Spoon,10591,5345,[3],[0.12171792 0.18568708 0.30078147 0.61138467 0.03206931 0.055897  ]
D00157,Spoon,16421,8475,[3],"[-8.75314969e-01  9.13049734e-01 -6.83991369e-01  6.30942267e+00
  2.39293329e-03  4.48899072e-01]"
D00196,Spoon,12955,6526,[3],[ 0.11280231  0.14585633 -0.1008345   0.10463553  0.00018441  0.01845971]
D00338,Spoon,16999,8651,[3],[-0.52263318 13.41321393  0.22585713 12.03485477  0.03468858  4.66966104]
D00422,Spoon,12800,6562,[3],[-0.0276694   0.03943087 -0.11687731 -0.09376564  0.06484568  0.10594527]
D00474,Spoon,13566,6864,[3],"[-1.49932617e-01 -1.70828783e-02  2.14465536e-02  4.24084463e-02
  1.13880160e-04  6.80978125e-03]"
D00497,Spoon,12578,6291,[3],[0.00746341 0.05329458 0.03607182 0.05790953 0.00162971 0.2473282 ]
D00517,Spoon,10180,5135,[3],[-9.98053507  9.98053507 -9.99109757 68.90470041  0.11722147 10.16096149]
D00562,Spoon,11633,5893,[3],[-4.91860437 -3.81905    10.80898751 11.71255522  0.34428256  0.45361713]
D00593,Spoon,16100,8052,[3],[0.05599197 1.55005228 0.03276764 0.31008002 0.21321487 8.23627205]
D00661,Spoon,15513,8069,[3],[ 2.73994231  4.40947047 -0.59076647 -0.2102651   0.0136764   0.18173928]
D00669,Spoon,15660,7832,[3],[-0.32675545  0.32675545 -0.0324604   1.08360616  0.0197587   0.66890407]
D00674,Spoon,13049,6641,[3],[-0.5510502   1.04211788 -2.10514619  1.51237905 -0.24846946  0.2470905 ]
D00683,Spoon,10566,5346,[3],[-1.88412994 -1.84065845  1.36694638  1.51969129  0.00257482  0.04461497]
D00790,Spoon,16204,8186,[3],"[ 1.16234609e-02  1.29937704e+01 -3.17675951e+00  8.96170976e+00
  7.46530078e-03  1.16948618e+01]"
D00842,Spoon,10416,5234,[3],[ 0.49609123  1.20420543  1.8380851   1.96197646 -0.29821162 -0.2585315 ]
D00927,Spoon,12716,6360,[3],"[-1.25879180e-01  6.65644257e-01 -8.33651424e-02  8.42344021e-02
  8.42688557e-05  1.16685678e-01]"
D00964,Spoon,11000,5661,[3],[-2.77764924  2.77764924 -5.55417928 19.83864959  0.8931501   3.13755   ]
m1353,Starship,11635,5950,[3],[0.02861525 0.48635875 0.028427   0.97003225 0.02522662 0.33323713]
m1356,Starship,22717,11818,[3],[0.03393528 0.97446735 0.02889974 0.6124029  0.0322327  0.6775179 ]
m1358,Starship,13953,7416,[3],[0.02909657 0.45071777 0.02592802 0.2293745  0.0300357  0.97091196]
m1359,Starship,25144,12650,[3],[0.02678384 0.46975016 0.02627911 0.35460439 0.03571992 0.96995358]
m1360,Starship,7713,5309,[3],[0.026608   0.438207   0.025701   0.23232752 0.026609   0.95224893]
m1361,Starship,23734,11911,[3],[0.02965963 0.83978541 0.0255056  0.21456477 0.02742327 0.97298453]
m1365,Starship,23299,11891,[3],[0.02564726 0.95983487 0.04837316 0.72576916 0.02645489 0.19766976]
m1366,Starship,11315,5732,[3],[0.03178462 0.46999343 0.03072531 0.96918706 0.02536269 0.24462821]
m1369,Starship,17817,9270,[3],[0.025      0.945285   0.02941914 0.4009248  0.02582031 0.20051275]
m1370,Starship,18886,9692,[3],[0.02863297 0.428874   0.02640144 0.25493747 0.02539813 0.97136703]
m1371,Starship,12188,6828,[3],[0.02715125 0.41936875 0.02551936 0.21969351 0.07658797 0.97284875]
m1372,Starship,16569,8635,[3],[0.03108863 0.74056838 0.02989    0.9736575  0.02557538 0.18695635]
m1375,Starship,27675,13909,[3],[0.03772813 0.81508887 0.02540363 0.40994837 0.03772813 0.97347939]
m1376,Starship,10250,5129,[3],[0.02729238 0.97479213 0.02630969 0.17046158 0.03220538 0.24580383]
m1378,Starship,11292,6124,[3],[0.025572   0.97442825 0.02537813 0.1510015  0.02557175 0.974428  ]
m1379,Starship,23642,12308,[3],[0.04548269 0.95464982 0.02500051 0.113092   0.04061983 0.95938099]
m1384,Starship,22485,11370,[3],[0.02596413 0.955286   0.02507766 0.19512975 0.025968   0.97401412]
m1386,Starship,10598,5315,[3],[0.02748663 0.97251338 0.025359   0.36112901 0.02825    0.92851281]
D00052,SubmachineGun,11214,5727,[3],[-1.06886     0.5998925  -0.31257662  0.45686688 -0.09086912  0.12731562]
D00060,SubmachineGun,18851,9548,[3],[-0.88785221  1.0520066  -0.18551258  0.29845573 -0.05402904  0.02860283]
D00062,SubmachineGun,20262,10195,[3],[-0.66128134  0.94391307 -0.25929694  0.32561892 -0.08611547  0.09700615]
D00219,SubmachineGun,14272,7283,[3],[-0.79556706  1.15706949 -0.25239175  0.50946621 -0.05872268  0.06235249]
D00256,SubmachineGun,13845,7180,[3],[-0.87493701  0.91908306 -0.74145086  0.28697638 -0.12408946  0.09041963]
D00384,SubmachineGun,17294,8892,[3],[-0.90551339  0.85266477 -0.11819812  0.25101182 -0.03430172  0.04244282]
D00431,SubmachineGun,18084,9108,[3],[-0.89932401  0.94396348 -0.46039404  0.2750522  -0.07129878  0.06846525]
D00489,SubmachineGun,15020,7541,[3],[-0.82927745  0.89151041 -0.80372175  0.61152873 -0.08512146  0.09392225]
D00537,SubmachineGun,11596,5821,[3],[-0.94074811  0.74713963 -0.23546758  0.19229027 -0.03045815  0.0297663 ]
D00613,SubmachineGun,15645,7860,[3],[-0.8759138   0.9185821  -0.26563444  0.41999445 -0.0650376   0.0496497 ]
D00733,SubmachineGun,17880,9534,[3],[-0.77762314  0.94076008 -0.61648487  0.19093975 -0.0728155   0.14626238]
D00878,SubmachineGun,15607,7890,[3],[-0.88593054  0.88648105 -0.36206953  0.17301471 -0.05981671  0.0571887 ]
D00893,SubmachineGun,18189,9165,[3],[-0.90099441  0.92713297 -0.17042197  0.34355789 -0.06968889  0.03379955]
D00960,SubmachineGun,18138,9162,[3],[-1.08320339  0.60345337 -0.35081767  0.3345746  -0.05580694  0.0381511 ]
D00970,SubmachineGun,13531,6834,[3],[-0.83628082  0.88223331 -0.15389428  0.21069158 -0.05123564  0.02901146]
D00149,Sword,11658,5845,[3],[-1.09852864  0.68879982 -0.11940378  0.19446727 -0.03985492  0.05113798]
D00162,Sword,13626,6815,[3],[-0.52717855  1.29415162 -0.17281128  0.18330351 -0.03973069  0.02329289]
D00195,Sword,13010,6582,[3],[-0.74548516  0.90313405 -0.1447529   0.13771996 -0.07798128  0.07519251]
D00356,Sword,10846,5448,[3],[-1.15513992  0.23776804 -0.09225302  0.1075174  -0.1053651   0.0943421 ]
D00513,Sword,12417,6744,[3],[-1.23031507  0.32525717 -0.22717668  0.18966768 -0.06929135  0.0661085 ]
D00635,Sword,10322,5163,[3],[-0.82076909  0.89537136 -0.34945105  0.37655343 -0.09078422  0.09195648]
D00712,Sword,11010,5574,[3],[-1.08503449  0.90038215 -0.15105323  0.1933572  -0.07045126  0.0702685 ]
D00807,Sword,16349,8272,[3],[-0.94503572  0.75724267 -0.07961688  0.06553418 -0.03490502  0.0244507 ]
D00808,Sword,17851,8984,[3],[-0.93286758  0.66701169 -0.10387822  0.10333966 -0.09575421  0.10660938]
D00812,Sword,11508,5767,[3],[-1.05274415  0.38564156 -0.11334254  0.11347916 -0.03018766  0.06585131]
D00916,Sword,11124,5572,[3],[-0.71969417  0.93220191 -0.05140707  0.08744259 -0.02640187  0.02630428]
m687,Sword,12116,6126,[3],[0.02692084 0.45886497 0.02508006 0.97449771 0.02894697 0.10833272]
m688,Sword,10732,5381,[3],[0.02738178 0.11427744 0.02947244 0.79748031 0.02921044 0.31420603]
m689,Sword,10281,5160,[3],[0.0430804  0.52167505 0.03267503 0.56980282 0.03955459 0.19827061]
m690,Sword,12312,6199,[3],[0.02724363 0.14899222 0.02842283 0.72867813 0.02992456 0.14724511]
m692,Sword,11508,5767,[3],[0.02555629 0.17517343 0.02540538 0.97421107 0.02904214 0.09239289]
m693,Sword,16442,8917,[3],[0.03157201 0.1041539  0.04221668 0.74058485 0.03287788 0.11195829]
m694,Sword,9921,5512,[3],[0.0256385  0.32468011 0.06749859 0.9730836  0.02776624 0.10613861]
m697,Sword,15418,7717,[3],[0.02924378 0.19928698 0.02846286 0.06161049 0.04900758 0.97491499]
m698,Sword,9340,5001,[3],[0.02517313 0.28523063 0.02533849 0.96829387 0.02510131 0.10712856]
m699,Sword,12331,6182,[3],[0.02957265 0.19523283 0.02895764 0.19255795 0.03929008 0.975     ]
m700,Sword,11951,6044,[3],[0.02711002 0.41816497 0.02508006 0.97449771 0.02828925 0.09444475]
m701,Sword,13472,6754,[3],[0.02542693 0.04362006 0.02580114 0.30620753 0.02607004 0.97109689]
m702,Sword,11432,5740,[3],[0.02930308 0.11927487 0.02930308 0.11927487 0.02890838 0.96736258]
m703,Sword,18150,9142,[3],[0.02568564 0.05015493 0.02655287 0.11902718 0.02538536 0.9672551 ]
m704,Sword,10592,5298,[3],[0.02513089 0.05480495 0.0258331  0.08542374 0.02585214 0.96302333]
m707,Sword,12046,6143,[3],[0.02505806 0.26975694 0.02508013 0.97452838 0.02705625 0.06350512]
m712,Sword,10718,5595,[3],[0.02745723 0.97488525 0.02500416 0.05649584 0.0250555  0.2089525 ]
m713,Sword,16146,8109,[3],[0.02580295 0.10345755 0.02540192 0.13717602 0.02573675 0.97284488]
m714,Sword,15418,7717,[3],[0.02924378 0.19928698 0.02846286 0.06161049 0.04900758 0.97491499]
m716,Sword,12292,6157,[3],[0.02526388 0.21050175 0.02516512 0.09553263 0.025129   0.95415887]
m718,Sword,15130,7571,[3],[0.02562955 0.96088021 0.03424165 0.19172632 0.02889134 0.06231902]
m719,Sword,11040,5530,[3],[0.02609676 0.19541798 0.02671946 0.18780728 0.02548415 0.97451889]
m720,Sword,12842,6431,[3],[0.02865603 0.14665389 0.07735461 0.97206899 0.02832736 0.08528164]
m721,Sword,17004,8512,[3],[0.02507771 0.18111767 0.03028854 0.10289596 0.06865126 0.97400763]
D01003,Tool,18470,9237,[3],[-0.62196575  0.56309031 -0.079221    0.077753   -0.93123225  0.8070388 ]
D01012,Tool,17642,8823,[3],[-0.600461    0.60784062 -0.080424    0.087098   -0.98167837  0.87650181]
D01040,Tool,18800,9402,[3],[-0.741894    0.513922   -0.07958     0.084225   -0.95786176  0.85329107]
D01084,Tool,17580,8792,[3],[-0.690559    0.50977975 -0.079647    0.08501    -0.97344808  0.8552496 ]
D01086,Tool,18348,9176,[3],[-0.60597453  0.58545419 -0.0812935   0.08298325 -0.96160125  0.8384436 ]
D01111,Tool,15558,7781,[3],[-0.75336787  0.95886138 -0.0759855   0.07575125 -0.73099451  0.68170263]
D01113,Tool,13634,6819,[3],[-0.76793699  0.96773544 -0.07545088  0.07906031 -0.69628206  0.67973225]
D01131,Tool,17626,8815,[3],[-0.675742    0.51391588 -0.079542    0.08539    -0.96810275  0.86498885]
D01140,Tool,19686,9845,[3],[-0.70755112  0.50327125 -0.08034475  0.08369625 -0.97123237  0.83630538]
D01148,Tool,17678,8841,[3],[-0.593188    0.62158803 -0.08099     0.087471   -0.9865385   0.88159663]
D01152,Tool,13124,6564,[3],[-0.75549412  0.79028175 -0.062917    0.07613262 -0.95315431  0.59559887]
D01159,Tool,17394,8699,[3],[-0.6047475   0.67004769 -0.08362712  0.08817912 -0.96470911  0.90468427]
D01165,Tool,14244,7124,[3],[-0.759123    0.81401987 -0.06483712  0.07819706 -0.86685594  0.5868065 ]
D01176,Tool,14792,7398,[3],[-0.78979781  0.98574933 -0.077249    0.082488   -0.67160937  0.703256  ]
m1099,Tool,19694,9851,[3],[0.0285893  0.3811236  0.03262337 0.97177571 0.02535922 0.08079391]
m1100,Tool,12194,6103,[3],[0.03141905 0.23108784 0.04180988 0.97448318 0.03953477 0.19933691]
m1101,Tool,11962,5985,[3],[0.03129096 0.22359949 0.0327066  0.9710803  0.02575763 0.05354634]
m1102,Tool,15702,7908,[3],[0.02767949 0.1983876  0.03138239 0.94761666 0.02772189 0.05155626]
m1103,Tool,18338,9198,[3],[0.025003   0.198528   0.04263047 0.97393892 0.02615717 0.07032729]
m1104,Tool,11258,5637,[3],[0.02963764 0.27472904 0.02857943 0.97437061 0.02536277 0.07051488]
m1105,Tool,12526,6267,[3],[0.02531569 0.97367819 0.04198266 0.28079785 0.02603321 0.09652633]
m1106,Tool,15174,7662,[3],[0.02739963 0.97411945 0.02723652 0.2842227  0.02637041 0.08102822]
m1107,Tool,13020,6544,[3],[0.02598411 0.97469251 0.02575619 0.30395983 0.0256521  0.10071493]
m1108,Tool,9591,5148,[3],[0.0277695  0.97479225 0.02502125 0.52889393 0.02821963 0.09864737]
m1109,Tool,21491,10809,[3],[0.025      0.58108603 0.02530871 0.97454501 0.02545502 0.157179  ]
m1110,Tool,16713,8367,[3],[0.02841145 0.14331555 0.02541883 0.97499719 0.025      0.39280124]
m1111,Tool,10090,5049,[3],[0.0250244  0.4488655  0.02501453 0.97306693 0.02956982 0.15589116]
m1112,Tool,17829,8957,[3],[0.02730438 0.42469967 0.025      0.96930326 0.02935566 0.11304318]
m1113,Tool,14492,7250,[3],[0.02982712 0.13321305 0.02638962 0.12183981 0.02510625 0.97263393]
m1114,Tool,10890,5499,[3],[0.02725479 0.11673441 0.02688691 0.97306555 0.02725479 0.11673441]
m1115,Tool,10460,5475,[3],[0.02693125 0.13151944 0.02666312 0.96881992 0.02693125 0.13097069]
m1116,Tool,20876,10476,[3],[0.03035341 0.11567559 0.02851214 0.97444283 0.02564737 0.1075165 ]
m1117,Tool,12742,6379,[3],[0.02532603 0.27061795 0.02623142 0.11299845 0.02905002 0.97331172]
m587,Tool,16340,8200,[3],[0.02893919 0.74003213 0.02765525 0.97430787 0.02893894 0.7400925 ]
m588,Tool,18334,9234,[3],[0.0269495  0.739038   0.025      0.97383738 0.025      0.725741  ]
m589,Tool,12158,6450,[3],[0.026057   0.478463   0.025      0.973602   0.025      0.65286984]
m590,Tool,16966,9093,[3],[0.0250665 0.453426  0.025     0.974802  0.025081  0.338836 ]
m591,Tool,15197,7638,[3],[0.02651563 0.53309765 0.03937162 0.97443406 0.03320363 0.56194637]
D01008,Train,15561,8164,[3],[-74.6415375 -68.8852375  18.6051125  26.3039      1.18436     4.87077  ]
D01014,Train,26144,15241,[3],"[-2.72050500e+01  1.82213875e+01  9.81767500e-04  3.55600000e+00
  0.00000000e+00  5.71526000e+00]"
D01027,Train,24742,13202,[3],[ 1.52191888  2.927919   -1.0071785   3.5306      0.6078825   2.614265  ]
D01031,Train,19972,10260,[3],"[ 2.63392600e+00  1.45859762e+01 -3.42653600e+00 -1.55064500e+00
 -9.64794409e-03  2.72424645e+00]"
D01035,Train,10844,5920,[3],"[3.9000000e-01 1.5536743e+01 5.2800000e-02 2.3943010e+00 3.6650000e-03
 4.7500000e+00]"
D01089,Train,12012,6201,[3],[ 4.046049    9.630213   -3.031912   26.316554   -0.06824875  5.817723  ]
D01094,Train,22712,11894,[3],[-0.5451465   0.5451465   2.08850471 10.52630913  3.061586    4.55600297]
D01147,Train,15031,7997,[3],[-1.69435016  2.31958443 -3.66199397 23.46288787  0.04440715  3.98128287]
D01163,Train,21003,11254,[3],"[1.55948000e+00 3.45026000e+00 1.31726375e+00 7.83551875e+00
 5.96300000e-03 2.47855500e+00]"
m1578,Train,11350,5721,[3],[0.03505144 0.19917027 0.02625458 0.36794809 0.03993537 0.9303331 ]
m1580,Train,9694,5069,[3],[0.04205113 0.970442   0.031668   0.395668   0.02674275 0.379661  ]
m1583,Train,18948,9514,[3],[0.04336748 0.31425353 0.02720326 0.56715829 0.03100128 0.89961084]
m1584,Train,18730,9381,[3],[0.03345525 0.96654475 0.02769134 0.50702284 0.0451376  0.36647039]
m1587,Train,22045,11319,[3],[0.0264185  0.3265075  0.03087675 0.473142   0.026401   0.973599  ]
m1588,Train,19446,10373,[3],[0.025045   0.2697975  0.02571748 0.432667   0.0251615  0.9748385 ]
D00367,Tree,10018,6753,[3],[-1.078875    0.387484   -0.6992815   0.46069225 -0.500814    0.42106987]
D00456,Tree,7664,5843,[3],[-0.35385569  0.97044002 -0.14702094  0.16737344 -0.15040978  0.16237494]
m1062,Tree,10658,5353,[3],[0.03664573 0.59180727 0.03799902 0.8919025  0.03525411 0.9646564 ]
m1063,Tree,11384,5849,[3],[0.03276114 0.77986013 0.04404972 0.9733469  0.02711072 0.73380843]
m1064,Tree,8085,6593,[3],[0.02683734 0.51547089 0.02502447 0.97499936 0.02500275 0.53705534]
m1065,Tree,5719,6395,[3],[0.0250175  0.5372775  0.02501313 0.97467687 0.02811788 0.517165  ]
m1066,Tree,14864,8943,[3],[0.02512553 0.4673568  0.025      0.97419394 0.02514036 0.36928122]
m1067,Tree,15029,8101,[3],[0.03272766 0.75373147 0.0342129  0.97092992 0.02914281 0.62003991]
m1068,Tree,12134,7217,[3],[0.03700016 0.96340719 0.03412875 0.84140034 0.03671812 0.88985163]
m1070,Tree,16595,8966,[3],[0.02699247 0.31299435 0.025      0.97365129 0.0274405  0.4259473 ]
m1071,Tree,11318,6091,[3],[0.03070281 0.95036688 0.03122141 0.69380872 0.03093672 0.96790922]
m1072,Tree,8851,5202,[3],[0.02779963 0.47392818 0.025      0.97178287 0.02967265 0.53583263]
m1075,Tree,19404,9722,[3],[0.04748828 0.35968198 0.02608786 0.97407334 0.04911097 0.63991834]
m1077,Tree,14645,7441,[3],[0.0324768  0.68216365 0.0321734  0.96280896 0.03494907 0.7080601 ]
m1078,Tree,12050,6738,[3],[0.02973118 0.26637047 0.025      0.9715391  0.03016298 0.39260621]
m1079,Tree,13440,6746,[3],[0.06951614 0.24648386 0.025      0.93422008 0.06421086 0.23877042]
m1082,Tree,20700,10362,[3],[0.09762291 0.38528837 0.025      0.88144808 0.08943252 0.37229077]
m1089,Tree,15250,7858,[3],[0.03198747 0.57405386 0.03723853 0.9716997  0.03415642 0.5554313 ]
m1091,Tree,13429,7806,[3],[0.0285155 0.5630585 0.025     0.9749525 0.029306  0.636957 ]
m1092,Tree,23414,11725,[3],[0.08329535 0.91371884 0.02811658 0.74220194 0.09661917 0.90405622]
m1093,Tree,8824,5333,[3],[0.05261922 0.84830388 0.03546797 0.97343152 0.04870047 0.76251644]
m1095,Tree,13516,8155,[3],[0.03892781 0.95739337 0.025      0.96920813 0.03164475 0.93953488]
m1096,Tree,12927,6854,[3],[0.02903281 0.56509219 0.025      0.97432438 0.03091969 0.56312222]
m1097,Tree,10956,5651,[3],[0.03021599 0.39963132 0.05265198 0.96437127 0.025      0.02842   ]
m1098,Tree,11716,8847,[3],[0.0267155 0.907186  0.025     0.8608065 0.0266305 0.9708905]
D00002,Truck,10252,5225,[3],[ 2.68322278  8.32388491 -0.8603612   1.39446191  0.00962928  1.80366067]
D00047,Truck,12790,6613,[3],[ 1.587337   17.731709    0.45721775  3.296465   -0.209149    4.455437  ]
D00056,Truck,12850,7306,[3],"[-4.2823600e+00  1.1899513e+01  2.6412860e+00  5.8317000e+00
  5.2275000e-03  4.4554370e+00]"
D00241,Truck,13137,6626,[3],[-2.99001    13.77617529 -0.11192279  3.07283279  0.01443552  3.73382812]
D00406,Truck,20080,10649,[3],[-0.33548116  0.14463961 -0.09698325  0.08857075  0.00096857  0.21468012]
D00424,Truck,19326,10403,[3],[-0.14056863 19.7564      0.08387412  2.55530125 -0.099262    4.01721375]
D00947,Truck,12406,6451,[3],"[2.16118600e+00 2.30751060e+01 1.66418615e+01 2.43768526e+01
 1.11237500e-02 9.34758847e+00]"
m1570,Truck,14319,7632,[3],[0.02799958 0.233035   0.02593375 0.34846836 0.05063922 0.97451322]
m1573,Truck,14637,7799,[3],[0.02621402 0.28637798 0.02550563 0.31231497 0.02609237 0.94109168]
m1574,Truck,21136,10654,[3],[0.025334   0.41862013 0.02550938 0.460146   0.025      0.974944  ]
m1576,Truck,21005,10903,[3],[0.0254675 0.9749805 0.025     0.379927  0.025016  0.318182 ]
D00143,TruckNonContainer,25760,14008,[3],"[ 9.76873000e-01  5.28162000e+00  6.85667125e+00  8.74124000e+00
 -6.27000000e-04  3.14819500e+00]"
D00148,TruckNonContainer,12821,6598,[3],"[2.8587340e+00 4.6437610e+00 9.6224240e+00 1.4173539e+01 9.7715000e-03
 2.0145790e+00]"
D00215,TruckNonContainer,22038,11613,[3],"[ -85.62753975   92.84876862 -320.108585    168.073533    -45.55376087
  133.64751389]"
D00252,TruckNonContainer,10679,5522,[3],"[-3.42387663e+00  1.60390550e+01  3.16513625e-01  1.20634598e+01
  1.20770000e-02  9.34854222e+00]"
D00572,TruckNonContainer,26942,14251,[3],"[2.82769375e-03 2.75579625e+00 1.25339250e-02 9.22096875e+00
 0.00000000e+00 2.58104500e+00]"
D00731,TruckNonContainer,32277,16626,[3],"[ 3.478095e+00  6.095350e+00 -1.334560e-01  7.710300e+00  4.796250e-03
  3.054980e+00]"
D00737,TruckNonContainer,15717,8554,[3],"[ -72.2635625   72.6898625 -244.37325     48.0195      -0.732199
  140.698    ]"
D00879,TruckNonContainer,19161,9801,[3],[ 1.912669    9.54361125  1.665688    5.952464   -0.030715    4.1879265 ]
m527,Vase,22190,11097,[3],[0.04120937 0.95879063 0.02644279 0.97355721 0.04120937 0.95879063]
m528,Vase,19752,9946,[3],[0.02530712 0.40399188 0.02575762 0.35512525 0.02542938 0.975     ]
m529,Vase,11398,6198,[3],[0.02636    0.9692825  0.02649506 0.65025944 0.02832275 0.97167675]
m531,Vase,32184,16092,[3],[0.02644571 0.49365668 0.02580858 0.97281144 0.02644593 0.49368878]
m532,Vase,23132,11588,[3],[0.03611508 0.41175542 0.03611508 0.41175542 0.04844404 0.975     ]
m533,Vase,13456,6759,[3],[0.07125441 0.56012028 0.03520843 0.96368072 0.03938691 0.48663588]
m534,Vase,29568,14786,[3],[0.03458244 0.6301294  0.025      0.96104923 0.03465523 0.63013056]
m535,Vase,19236,9746,[3],[0.06063119 0.64051986 0.025      0.975      0.06063119 0.63850994]
m536,Vase,34148,17076,[3],[0.02547075 0.49953    0.030176   0.494824   0.025      0.975     ]
m537,Vase,13056,6528,[3],[0.05040156 0.54653427 0.02571655 0.97323758 0.0500435  0.54667711]
m538,Vase,33485,16873,[3],[0.03409953 0.96039254 0.02570794 0.53887244 0.03941174 0.96573861]
m539,Vase,17066,8569,[3],[0.02565863 0.75282175 0.02551363 0.97406354 0.02601663 0.75242263]
m540,Vase,29914,14959,[3],[0.04703993 0.91178551 0.02548029 0.79666877 0.0495472  0.95342049]
m541,Vase,32326,16260,[3],[0.0308955  0.88330903 0.03155643 0.97040471 0.03248923 0.88610118]
m542,Vase,32056,16054,[3],[0.03558664 0.63165936 0.02536159 0.93669352 0.05183187 0.94812979]
m543,Vase,18076,9136,[3],[0.03059466 0.88380741 0.03005671 0.97062241 0.03200302 0.88650452]
m544,Vase,27906,13955,[3],[0.02901931 0.66504875 0.02523993 0.97458708 0.02901952 0.66504937]
m545,Vase,12684,6344,[3],[0.03903289 0.960967   0.0250045  0.40477224 0.03903289 0.960967  ]
m546,Vase,27762,13883,[3],[0.02901973 0.66503827 0.02523993 0.97457625 0.02901973 0.66503827]
m547,Vase,11546,5908,[3],[0.02857001 0.97142999 0.025      0.71384577 0.02857001 0.97142999]
D00108,Violin,19492,10004,[3],[ 2.6899411   4.7058089  -2.43970027  3.10488403  0.51456382  1.0795    ]
D00216,Violin,19967,10258,[3],[ 0.2211268   0.42850096 -0.2595595  -0.148642    0.1344213   0.7222095 ]
D00250,Violin,20251,10534,[3],[-0.17815704  0.430609    0.121249    0.19593113  0.06300321  0.2696985 ]
D00324,Violin,18711,9683,[3],[1.7433143  2.69082643 2.25704641 5.33739437 0.11051202 0.65913975]
D00340,Violin,16730,8768,[3],[ 0.68661263  0.90159319 -0.03614099  0.02628816  1.0978795   1.700705  ]
D00349,Violin,10230,5259,[3],"[-14.72392536 -14.297413    17.91801719  18.73807483   0.43864852
   1.49907661]"
D00376,Violin,10771,5491,[3],[ 3.65612281  4.88465062  2.8015148   4.40402157 -0.58047662  3.4437826 ]
D00506,Violin,12170,6441,[3],[ 4.294392   10.70744875 12.04929367 19.915733   -1.36095725 17.99377825]
D00570,Violin,21730,11167,[3],[1.89004437 2.59973264 0.75015317 1.78937453 0.35637979 2.12938067]
D00602,Violin,15821,8224,[3],[ 9.93830929 10.0376     20.7325875  20.9386      1.79746073  2.54004625]
D00620,Violin,18141,9307,[3],[-0.33975343 -0.02599457 -0.44382004  0.3724913   0.02043906  0.08255   ]
D00675,Violin,15983,8186,[3],[0.15077427 0.338912   0.41977463 0.59248744 0.00213106 0.57789494]
D00701,Violin,10520,5452,[3],[ 4.58209675  5.5635835   0.0399905   2.81580512 -0.07569112  0.119063  ]
D00704,Violin,12630,6827,[3],[0.32353598 1.00427341 0.02597561 0.31217519 1.31551831 1.53166594]
