File name,Class,Number of faces,Number of vertices,Type of faces,Bounding box
D00593,Spoon,16100,8052,[3],[-0.0151687  0.0159019 -0.0921769  0.0940381 -0.547934   0.452066 ]
D00661,Spoon,9348,4891,[3],[-0.0541286  0.0320574 -0.11579    0.112045  -0.704301   0.295699 ]
D00669,Spoon,15660,7832,[3],[-0.204426  0.1192   -0.276314  0.276154 -0.684848  0.315152]
D00674,Spoon,13049,6641,[3],[-0.0792183  0.059555  -0.220672   0.220502  -0.28433    0.71567  ]
D00683,Spoon,10566,5346,[3],[-0.0904666  0.119994  -0.142624   0.142094  -0.427459   0.572541 ]
D00790,Spoon,16204,8186,[3],[-0.0370551  0.0387018 -0.161629   0.161787  -0.535285   0.464715 ]
D00842,Spoon,10416,5234,[3],[-0.0278184  0.0300474 -0.0884692  0.0864641 -0.297438   0.702562 ]
D00927,Spoon,12716,6360,[3],[-0.034009  0.038608 -0.105867  0.105083 -0.306067  0.693933]
D00964,Spoon,11000,5661,[3],[-0.03341    0.0295537 -0.109661   0.109193  -0.562839   0.437161 ]
m1353,Starship,11635,5950,[3],[-0.112253  0.144941 -0.24249   0.230216 -0.50024   0.49976 ]
m1356,Starship,22717,11818,[3],[-0.0731321  0.0585215 -0.384533   0.384304  -0.437581   0.562419 ]
m1358,Starship,13953,7416,[3],[-0.133498   0.0812412 -0.223406   0.224265  -0.42784    0.57216  ]
m1359,Starship,25144,12650,[3],[-0.149548  0.194848 -0.234358  0.237218 -0.565073  0.434927]
m1360,Starship,7713,5309,[3],[-0.130506  0.099081 -0.224085  0.224285 -0.604887  0.395113]
m1361,Starship,23734,11911,[3],[-0.0949373  0.0725516 -0.425758   0.428621  -0.490797   0.509203 ]
m1365,Starship,23299,11891,[3],[-0.0998194  0.0643941 -0.362623   0.361193  -0.593915   0.406085 ]
m1366,Starship,11315,5732,[3],[-0.159958   0.0735231 -0.233183   0.233314  -0.414569   0.585431 ]
m1369,Starship,17817,9270,[3],[-0.107961  0.108266 -0.202624  0.202425 -0.382163  0.617837]
m1370,Starship,18886,9692,[3],[-0.0875787  0.152436  -0.211741   0.210684  -0.388098   0.611902 ]
m1371,Starship,12188,6828,[3],[-0.171015  0.127527 -0.223775  0.219109 -0.381128  0.618872]
m1372,Starship,16569,8635,[3],[-0.0591237  0.0928635 -0.373148   0.376679  -0.658487   0.341513 ]
m1375,Starship,27675,13909,[3],[-0.198698  0.215104 -0.408732  0.406448 -0.429283  0.570717]
m1376,Starship,10250,5129,[3],[-0.061648   0.0899946 -0.11276    0.112685  -0.463558   0.536442 ]
m1378,Starship,11292,6124,[3],[-0.08491    0.0474951 -0.500267   0.499733  -0.499596   0.500404 ]
m1379,Starship,23642,12308,[3],[-0.0513611  0.0452174 -0.49732    0.493015  -0.500403   0.499597 ]
m1384,Starship,22485,11370,[3],[-0.091023   0.0877579 -0.475818   0.49688   -0.500261   0.499739 ]
m1386,Starship,10598,5315,[3],[-0.183825  0.169033 -0.464778  0.477806 -0.500006  0.499994]
D00052,SubmachineGun,11214,5727,[3],[-0.0500016  0.0727522 -0.264501   0.191962  -0.437776   0.562224 ]
D00060,SubmachineGun,18851,9548,[3],[-0.021003   0.0203628 -0.0974642  0.148314  -0.467424   0.532576 ]
D00062,SubmachineGun,20262,10195,[3],[-0.0465473  0.0517718 -0.194437   0.170314  -0.543371   0.456629 ]
D00219,SubmachineGun,14272,7283,[3],[-0.0297212  0.0297318 -0.256818   0.126221  -0.447887   0.552113 ]
D00256,SubmachineGun,13845,7180,[3],[-0.059274   0.0509903 -0.156596   0.42649   -0.535488   0.464512 ]
D00384,SubmachineGun,17294,8892,[3],[-0.0213711  0.0218504 -0.149355   0.0592493 -0.516069   0.483931 ]
D00431,SubmachineGun,18084,9108,[3],[-0.0370477  0.0386596 -0.188551   0.21172   -0.491418   0.508582 ]
D00489,SubmachineGun,15020,7541,[3],[-0.0533781  0.0453855 -0.322404   0.489747  -0.572465   0.427535 ]
D00537,SubmachineGun,11596,5821,[3],[-0.0170972  0.0170508 -0.115532   0.139804  -0.56383    0.43617  ]
D00613,SubmachineGun,15645,7860,[3],[-0.0302061  0.0306067 -0.241412   0.14217   -0.425099   0.574901 ]
D00733,SubmachineGun,8804,4939,[3],[-0.0482601  0.0776056 -0.362127   0.120146  -0.550932   0.449068 ]
D00878,SubmachineGun,15607,7890,[3],[-0.0296246  0.03305   -0.0936546  0.190468  -0.486037   0.513963 ]
D00893,SubmachineGun,18189,9165,[3],[-0.0275586  0.0290427 -0.0858175  0.196516  -0.533755   0.466245 ]
D00960,SubmachineGun,9585,4885,[3],[-0.0263967  0.0269458 -0.165367   0.219781  -0.599087   0.400913 ]
D00970,SubmachineGun,13531,6834,[3],[-0.0230874  0.0235601 -0.128768   0.0843174 -0.528828   0.471172 ]
D00149,Sword,11658,5845,[3],[-0.0203275  0.0208757 -0.0895589  0.0890007 -0.572564   0.427436 ]
D00162,Sword,13626,6815,[3],[-0.0173233  0.0172792 -0.0977673  0.0977147 -0.404571   0.595429 ]
D00177,Sword,10136,5076,[3],[-0.0328701  0.0340802 -0.172296   0.172316  -0.192492   0.807508 ]
D00195,Sword,13010,6582,[3],[-0.0468674  0.0460503 -0.0857168  0.085617  -0.603401   0.396599 ]
D00356,Sword,10846,5448,[3],[-0.0730319  0.0703569 -0.0728181  0.0706265 -0.817768   0.182232 ]
D00513,Sword,8837,4923,[3],[-0.0433625  0.0431026 -0.167789   0.0975299 -0.167785   0.832215 ]
D00635,Sword,10322,5163,[3],[-0.0538067  0.0527357 -0.212559   0.21048   -0.40972    0.59028  ]
D00712,Sword,11010,5574,[3],[-0.035482   0.0354134 -0.0864587  0.0870958 -0.439321   0.560679 ]
D00807,Sword,16349,8272,[3],[-0.0177095  0.0171317 -0.0427557  0.0426049 -0.532478   0.467522 ]
D00808,Sword,17851,8984,[3],[-0.063455   0.0630974 -0.0676374  0.058931  -0.329526   0.670474 ]
D00812,Sword,11508,5767,[3],[-0.0333534  0.0334156 -0.0789711  0.0787185 -0.272461   0.727539 ]
D00916,Sword,11124,5572,[3],[-0.0155844  0.0155547 -0.0527313  0.0272279 -0.32661    0.67339  ]
m687,Sword,12116,6126,[3],[-0.0384105  0.0400211 -0.0945076  0.0950447 -0.541628   0.458372 ]
m688,Sword,10732,5381,[3],[-0.051333   0.0560656 -0.0482459  0.0583012 -0.810443   0.189557 ]
m689,Sword,10281,5160,[3],[-0.109741  0.112375 -0.108532  0.11912  -0.291771  0.708229]
m690,Sword,12312,6199,[3],[-0.0836395  0.0839925 -0.0884097  0.0855441 -0.79546    0.20454  ]
m692,Sword,11508,5767,[3],[-0.0334162  0.0333526 -0.0789715  0.0787183 -0.272462   0.727538 ]
m693,Sword,16442,8917,[3],[-0.0520926  0.0520911 -0.0598407  0.0537286 -0.418096   0.581904 ]
m694,Sword,9921,5512,[3],[-0.049205   0.0376003 -0.164196   0.166059  -0.810818   0.189182 ]
m697,Sword,15418,7717,[3],[-0.0178904  0.01791   -0.0918844  0.0917659 -0.51933    0.48067  ]
m698,Sword,9340,5001,[3],[-0.0431298  0.0431629 -0.165848   0.0982897 -0.184887   0.815113 ]
m699,Sword,12331,6182,[3],[-0.0896079  0.087247  -0.0875689  0.0873543 -0.356474   0.643526 ]
m700,Sword,11951,6044,[3],[-0.0334656  0.0317803 -0.0783422  0.0795985 -0.476649   0.523351 ]
m701,Sword,13472,6754,[3],[-0.00960893  0.00964251 -0.148339    0.148379   -0.534973    0.465027  ]
m702,Sword,11432,5740,[3],[-0.0481538  0.0482033 -0.0481787  0.0481784 -0.476121   0.523879 ]
m703,Sword,9824,4979,[3],[-0.0131278  0.0129634 -0.0493028  0.0496097 -0.533798   0.466202 ]
m704,Sword,10592,5298,[3],[-0.0157223  0.0159445 -0.0374405  0.0261582 -0.328479   0.671521 ]
m707,Sword,12046,6143,[3],[-0.0191274  0.0192619 -0.129655   0.128072  -0.798716   0.201284 ]
m712,Sword,9314,4887,[3],[-0.0166245  0.0165343 -0.0966074  0.0970853 -0.847569   0.152431 ]
m713,Sword,16146,8109,[3],[-0.0419001  0.0401038 -0.0615347  0.0567223 -0.505827   0.494173 ]
m714,Sword,15418,7717,[3],[-0.0178904  0.01791   -0.0918844  0.0917659 -0.51933    0.48067  ]
m716,Sword,12292,6157,[3],[-0.0378646  0.0378777 -0.0994746  0.0999133 -0.25394    0.74606  ]
m718,Sword,15130,7571,[3],[-0.0180923  0.0176233 -0.0841403  0.0842667 -0.561502   0.438498 ]
m719,Sword,11040,5530,[3],[-0.0516773  0.0519584 -0.14972    0.0753072 -0.49605    0.50395  ]
m720,Sword,12842,6431,[3],[-0.0318151  0.0318486 -0.066088   0.0657903 -0.507213   0.492787 ]
m721,Sword,9706,4863,[3],[-0.0430323  0.0391438 -0.0815995  0.0899303 -0.711717   0.288283 ]
D01003,Tool,18470,9237,[3],[-0.0419813  0.0396804 -0.127649   0.133911  -0.500621   0.499379 ]
D01012,Tool,17642,8823,[3],[-0.0465587  0.0442785 -0.186215   0.179874  -0.502481   0.497519 ]
D01040,Tool,18800,9402,[3],[-0.0485529  0.0496489 -0.389571   0.357884  -0.435563   0.564437 ]
D01084,Tool,17580,8792,[3],[-0.048151  0.049497 -0.327341  0.290351 -0.567451  0.432549]
D01086,Tool,18348,9176,[3],[-0.0424767  0.0449786 -0.153893   0.159856  -0.50205    0.49795  ]
D01111,Tool,15558,7781,[3],[-0.0441124  0.0444092 -0.314104   0.364132  -0.513223   0.486777 ]
D01113,Tool,13634,6819,[3],[-0.0448496  0.0438145 -0.314508   0.25385   -0.486826   0.513174 ]
D01131,Tool,17626,8815,[3],[-0.049507   0.0480708 -0.277874   0.294506  -0.433701   0.566299 ]
D01140,Tool,19686,9845,[3],[-0.0489093  0.0507689 -0.357078   0.332655  -0.443418   0.556582 ]
D01142,Tool,10216,5110,[3],[-0.0525667  0.0522009 -0.386312   0.488831  -0.495736   0.504264 ]
D01148,Tool,17678,8841,[3],[-0.0452421  0.047279  -0.202147   0.20782   -0.500079   0.499921 ]
D01152,Tool,13124,6564,[3],[-0.044852   0.0489241 -0.565459   0.365704  -0.550016   0.449984 ]
D01159,Tool,17394,8699,[3],[-0.0490156  0.0494606 -0.318161   0.293336  -0.516153   0.483847 ]
D01165,Tool,14244,7124,[3],[-0.0441009  0.0498533 -0.385779   0.451277  -0.441278   0.558722 ]
D01176,Tool,14792,7398,[3],[-0.0442178  0.0449537 -0.245324   0.203384  -0.502486   0.497514 ]
m1099,Tool,19694,9851,[3],[-0.0372553  0.0219223 -0.18694    0.188374  -0.324274   0.675726 ]
m1100,Tool,12194,6103,[3],[-0.130093   0.0346094 -0.105265   0.108256  -0.453763   0.546237 ]
m1101,Tool,11962,5985,[3],[-0.0158073  0.014542  -0.100872   0.104167  -0.644904   0.355096 ]
m1102,Tool,15702,7908,[3],[-0.0172125   0.00911249 -0.0928467   0.0934687  -0.503651    0.496349  ]
m1103,Tool,18338,9198,[3],[-0.0256039  0.0273433 -0.0935039  0.0928129 -0.447386   0.552614 ]
m1104,Tool,11258,5637,[3],[-0.0265754  0.018991  -0.133814   0.125345  -0.511961   0.488039 ]
m1105,Tool,12526,6267,[3],[-0.0385029  0.0358122 -0.123782   0.130808  -0.343499   0.656501 ]
m1106,Tool,15174,7662,[3],[-0.0285601  0.0291768 -0.136211   0.132582  -0.413775   0.586225 ]
m1107,Tool,13020,6544,[3],[-0.0302526  0.0487109 -0.144008   0.136471  -0.599351   0.400649 ]
m1108,Tool,9591,5148,[3],[-0.0346006  0.0348373 -0.149344   0.132771  -0.595822   0.404178 ]
m1109,Tool,21491,10809,[3],[-0.0679142  0.0675014 -0.235871   0.336573  -0.598431   0.401569 ]
m1110,Tool,16713,8367,[3],[-0.060065   0.0601934 -0.171557   0.209917  -0.33041    0.66959  ]
m1111,Tool,10090,5049,[3],[-0.0647635  0.0688314 -0.157583   0.291195  -0.593509   0.406491 ]
m1112,Tool,17829,8957,[3],[-0.0448082  0.0438794 -0.221979   0.201544  -0.384079   0.615921 ]
m1113,Tool,14492,7250,[3],[-0.0558343  0.049078  -0.0529414  0.0552235 -0.686733   0.313267 ]
m1114,Tool,10890,5499,[3],[-0.0473588  0.0472148 -0.0472673  0.0473063 -0.734985   0.265015 ]
m1115,Tool,10460,5475,[3],[-0.0555466  0.0548709 -0.055619   0.0553818 -0.720186   0.279814 ]
m1116,Tool,20876,10476,[3],[-0.0432253  0.0432703 -0.0451118  0.0451228 -0.585912   0.414088 ]
m1117,Tool,12742,6379,[3],[-0.0421015  0.0500393 -0.131594   0.12814   -0.441735   0.558265 ]
m587,Tool,16340,8200,[3],[-0.334473  0.32069  -0.199411  0.43493  -0.480792  0.519208]
m588,Tool,18334,9234,[3],[-0.32868   0.320723 -0.258457  0.505067 -0.532314  0.467686]
m589,Tool,12158,6450,[3],[-0.263669  0.188441 -0.313266  0.324504 -0.515217  0.484783]
m590,Tool,16966,9093,[3],[-0.159116  0.153694 -0.156456  0.233435 -0.598516  0.401484]
m591,Tool,15197,7638,[3],[-0.152438  0.132083 -0.284072  0.191507 -0.515183  0.484817]
D01008,Train,15561,8164,[3],[-0.179682  0.174838 -0.229101  0.248755 -0.490183  0.509817]
D01014,Train,26144,15241,[3],[-0.0396517  0.0391938 -0.0647509  0.0641819 -0.495983   0.504017 ]
D01027,Train,9634,4890,[3],[-0.15668   0.169647 -0.355284  0.151927 -0.474689  0.525311]
D01031,Train,19972,10260,[3],[-0.0794656  0.077853  -0.118828   0.110466  -0.496726   0.503274 ]
D01035,Train,10844,5920,[3],[-0.0773283  0.0773353 -0.222937   0.0905793 -0.49988    0.50012  ]
D01064,Train,9647,5056,[3],[-0.180365  0.177562 -0.352219  0.255777 -0.462905  0.537095]
D01089,Train,12012,6201,[3],[-0.0978217  0.143996  -0.0944494  0.0970155 -0.378034   0.621966 ]
D01094,Train,9047,4832,[3],[-0.0651664  0.0644205 -0.0687213  0.127516  -0.285401   0.714599 ]
D01147,Train,15031,7997,[3],[-0.0827916  0.0649239 -0.0745168  0.0744167 -0.5312     0.4688   ]
D01163,Train,21003,11254,[3],[-0.144646  0.259503 -0.143352  0.146726 -0.550482  0.449518]
m1578,Train,11350,5721,[3],[-0.0882929  0.092469  -0.237064   0.148841  -0.606945   0.393055 ]
m1580,Train,9694,5069,[3],[-0.195897  0.195522 -0.221161  0.204571 -0.525568  0.474432]
m1583,Train,18948,9514,[3],[-0.161242  0.158196 -0.332444  0.303199 -0.4071    0.5929  ]
m1584,Train,9912,4972,[3],[-0.171526  0.173263 -0.319191  0.195013 -0.500715  0.499285]
m1587,Train,22045,11319,[3],[-0.156167  0.160858 -0.321821  0.152718 -0.497334  0.502666]
m1588,Train,19446,10373,[3],[-0.123616  0.136939 -0.320402  0.117244 -0.483847  0.516153]
D00367,Tree,10018,6753,[3],[-0.378262  0.290266 -0.370506  0.392897 -0.748546  0.251454]
D00456,Tree,7664,5843,[3],[-0.118249  0.118053 -0.111469  0.127215 -0.24098   0.75902 ]
m1062,Tree,10658,5353,[3],[-0.22496   0.147451 -0.320062  0.417456 -0.486209  0.513791]
m1063,Tree,11384,5849,[3],[-0.344063  0.351266 -0.582121  0.382602 -0.442168  0.557832]
m1064,Tree,4885,4993,[3],[-0.350084  0.263314 -0.37333   0.335731 -0.616816  0.383184]
m1065,Tree,5719,6395,[3],[-0.372126  0.190179 -0.764773  0.235227 -0.396761  0.329908]
m1066,Tree,14864,8943,[3],[-0.202358  0.180522 -0.358089  0.238318 -0.696132  0.303868]
m1067,Tree,15029,8101,[3],[-0.27204   0.276189 -0.335035  0.354817 -0.354724  0.645276]
m1068,Tree,12134,7217,[3],[-0.521251  0.317778 -0.435662  0.398559 -0.52913   0.47087 ]
m1070,Tree,8403,4870,[3],[-0.134956  0.164674 -0.211609  0.201726 -0.61802   0.38198 ]
m1071,Tree,11318,6091,[3],[-0.316767  0.331899 -0.304417  0.346411 -0.518277  0.481723]
m1072,Tree,8851,5202,[3],[-0.232766  0.266315 -0.271108  0.275234 -0.655887  0.344113]
m1075,Tree,19404,9722,[3],[-0.165502  0.114312 -0.237869  0.252255 -0.533915  0.466085]
m1077,Tree,14645,7441,[3],[-0.354637  0.396507 -0.365466  0.395824 -0.414579  0.585421]
m1078,Tree,12050,6738,[3],[-0.136344  0.110366 -0.176076  0.206838 -0.61052   0.38948 ]
m1079,Tree,13440,6746,[3],[-0.0959918  0.0959912 -0.0973161  0.0973157 -0.557653   0.442347 ]
m1082,Tree,20700,10362,[3],[-0.165702  0.165703 -0.167479  0.167479 -0.450087  0.549913]
m1089,Tree,9332,4899,[3],[-0.248258  0.252719 -0.278309  0.286567 -0.785118  0.214882]
m1091,Tree,13429,7806,[3],[-0.332963  0.263726 -0.335928  0.306875 -0.166458  0.833542]
m1092,Tree,23414,11725,[3],[-0.510863  0.360198 -0.506526  0.493474 -0.49732   0.248085]
m1093,Tree,8824,5333,[3],[-0.307266  0.316987 -0.345061  0.340752 -0.785078  0.214922]
m1095,Tree,13516,8155,[3],[-0.524047  0.442349 -0.430451  0.454016 -0.641025  0.358975]
m1096,Tree,12927,6854,[3],[-0.263216  0.286738 -0.273583  0.282476 -0.753077  0.246923]
m1097,Tree,10956,5651,[3],[-0.00288571  0.00147361 -0.188836    0.216351   -0.715659    0.284341  ]
m1098,Tree,11716,8847,[3],[-0.430969  0.35515  -0.461162  0.490105 -0.446319  0.553681]
D00002,Truck,10252,5225,[3],[-0.165668  0.178717 -0.200461  0.202597 -0.522189  0.477811]
D00047,Truck,12790,6612,[3],[-0.0926882  0.0928751 -0.0867077  0.227604  -0.559179   0.440821 ]
D00056,Truck,12850,7305,[3],[-0.111033  0.106782 -0.218227  0.103447 -0.309324  0.690676]
D00241,Truck,13137,6626,[3],[-0.170908   0.0740683 -0.095716   0.0946649 -0.460635   0.539365 ]
D00331,Truck,9523,5003,[3],[-0.0892694  0.15424   -0.0920135  0.104527  -0.510329   0.489671 ]
D00406,Truck,20080,10649,[3],[-0.33585   0.152401 -0.193298  0.198171 -0.347659  0.652341]
D00424,Truck,19326,10403,[3],[-0.0665477  0.171154  -0.0726783  0.0665631 -0.550289   0.449711 ]
D00947,Truck,12406,6451,[3],[-0.286933  0.18906  -0.19325   0.192794 -0.548843  0.451157]
m1570,Truck,14319,7632,[3],[-0.106715  0.113446 -0.103932  0.249579 -0.338984  0.661016]
m1573,Truck,14637,7799,[3],[-0.266912  0.137312 -0.146016  0.140487 -0.342269  0.657731]
m1574,Truck,21136,10654,[3],[-0.135759  0.381833 -0.224597  0.210953 -0.49897   0.50103 ]
m1576,Truck,21005,10903,[3],[-0.201064  0.179754 -0.154824  0.155172 -0.472719  0.527281]
D00143,TruckNonContainer,25760,14008,[3],[-0.226822  0.219496 -0.231782  0.534603 -0.514689  0.485311]
D00148,TruckNonContainer,12821,6598,[3],[-0.250964  0.170075 -0.196146  0.194072 -0.328877  0.671123]
D00215,TruckNonContainer,22038,11613,[3],[-0.203302  0.171352 -0.180562  0.183988 -0.530384  0.469616]
D00252,TruckNonContainer,10679,5522,[3],[-0.18896   0.327056 -0.20171   0.204904 -0.430307  0.569693]
D00572,TruckNonContainer,26942,14251,[3],[-0.117959  0.177461 -0.152162  0.147693 -0.656789  0.343211]
D00699,TruckNonContainer,10215,5072,[3],[-0.100919  0.323126 -0.210557  0.209328 -0.555943  0.444057]
D00731,TruckNonContainer,9766,4922,[3],[-0.124647  0.284655 -0.168183  0.168204 -0.550186  0.449814]
D00737,TruckNonContainer,15717,8554,[3],[-0.32741   0.194236 -0.247993  0.250801 -0.442127  0.557873]
D00879,TruckNonContainer,19161,9801,[3],[-0.366448  0.176051 -0.258643  0.274241 -0.475724  0.524276]
m527,Vase,22190,11097,[3],[-0.496252  0.461448 -0.478654  0.479162 -0.496155  0.503845]
m528,Vase,19752,9946,[3],[-0.17343   0.173429 -0.199398  0.199398 -0.589344  0.410656]
m529,Vase,11398,6198,[3],[-0.441943  0.342939 -0.544639  0.455361 -0.504622  0.485345]
m531,Vase,9648,4824,[3],[-0.246476  0.246489 -0.246498  0.2465   -0.279362  0.720638]
m532,Vase,23132,11588,[3],[-0.20265   0.202632 -0.202632  0.202649 -0.460616  0.539384]
m533,Vase,13456,6759,[3],[-0.295795  0.241468 -0.268443  0.248179 -0.381296  0.618704]
m534,Vase,29568,14786,[3],[-0.318087  0.318131 -0.31813   0.318114 -0.447117  0.552883]
m535,Vase,19236,9746,[3],[-0.303682  0.30367  -0.305678  0.303797 -0.597137  0.402863]
m536,Vase,34148,17076,[3],[-0.244482  0.244478 -0.249458  0.249459 -0.503795  0.496205]
m537,Vase,13056,6528,[3],[-0.261388  0.261578 -0.261361  0.261363 -0.49193   0.50807 ]
m538,Vase,33485,16873,[3],[-0.270883  0.295419 -0.492521  0.504028 -0.500677  0.499323]
m539,Vase,17066,8569,[3],[-0.379239  0.381488 -0.380966  0.383282 -0.492503  0.507497]
m540,Vase,29914,14959,[3],[-0.47966   0.479912 -0.492026  0.507974 -0.487956  0.389452]
m541,Vase,32326,16260,[3],[-0.448382  0.446201 -0.451382  0.443757 -0.357706  0.642294]
m542,Vase,32056,16054,[3],[-0.326471  0.327037 -0.490621  0.492039 -0.513722  0.486278]
m543,Vase,18076,9136,[3],[-0.447906  0.44765  -0.451784  0.444361 -0.664726  0.335274]
m544,Vase,27906,13955,[3],[-0.334219  0.334561 -0.335582  0.333193 -0.377705  0.622295]
m545,Vase,12684,6344,[3],[-0.249362  0.163898 -0.50078   0.49922  -0.498963  0.501035]
m546,Vase,27762,13883,[3],[-0.3343    0.334422 -0.335436  0.33328  -0.62012   0.37988 ]
m547,Vase,11546,5908,[3],[-0.540621  0.209978 -0.497682  0.502318 -0.494215  0.505784]
D00108,Violin,19492,10004,[3],[-0.0598521  0.0446811 -0.181937   0.181652  -0.400398   0.599602 ]
D00216,Violin,19967,10258,[3],[-0.0857643  0.0595968 -0.166573   0.184842  -0.613342   0.386658 ]
D00250,Violin,20251,10534,[3],[-0.0615427  0.068172  -0.173404   0.165004  -0.591337   0.408663 ]
D00324,Violin,18711,9683,[3],[-0.0605675  0.0972724 -0.152834   0.156182  -0.49267    0.50733  ]
D00340,Violin,16730,8768,[3],[-0.0584332  0.0457405 -0.177682   0.179024  -0.581405   0.418595 ]
D00349,Violin,10230,5259,[3],[-0.0688535  0.0693678 -0.163702   0.160981  -0.504104   0.495896 ]
D00376,Violin,10771,5491,[3],[-0.0523219  0.0482211 -0.143393   0.146559  -0.556087   0.443913 ]
D00506,Violin,12170,6441,[3],[-0.0652809  0.0504893 -0.16032    0.156148  -0.495302   0.504698 ]
D00570,Violin,9325,4890,[3],[-0.0490502  0.0563473 -0.183594   0.170766  -0.497005   0.502995 ]
D00602,Violin,15821,8224,[3],[-0.0733688  0.067056  -0.143075   0.136102  -0.487447   0.512553 ]
D00620,Violin,18141,9307,[3],[-0.0504117  0.0273775 -0.189951   0.193892  -0.586453   0.413547 ]
D00675,Violin,15983,8186,[3],[-0.0617944  0.0616038 -0.169375   0.144109  -0.549636   0.450364 ]
D00701,Violin,10520,5452,[3],[-0.026553   0.0433504 -0.166079   0.187137  -0.475696   0.524304 ]
D00704,Violin,12630,6827,[3],[-0.0717901  0.071943  -0.154094   0.155407  -0.583175   0.416825 ]
D00743,Violin,24177,12325,[3],[-0.062801   0.0645714 -0.129097   0.127725  -0.591645   0.408355 ]
D00891,Violin,9548,5004,[3],[-0.0582101  0.0418854 -0.178505   0.167855  -0.439916   0.560084 ]
m733,Wheel,17576,8792,[3],[-0.21756   0.225378 -0.488386  0.507996 -0.502106  0.497894]
m734,Wheel,20648,11460,[3],[-0.0721376  0.116536  -0.5        0.5       -0.499995   0.499995 ]
m735,Wheel,17976,9008,[3],[-0.0417388  0.0457809 -0.499912   0.500088  -0.50018    0.49982  ]
m736,Wheel,13176,6606,[3],[-0.108407  0.108407 -0.499994  0.500006 -0.500024  0.499976]
m737,Wheel,24496,12588,[3],[-0.28434   0.260971 -0.501332  0.498668 -0.501239  0.498572]
m738,Wheel,9131,4832,[3],[-0.231332  0.274058 -0.50003   0.49997  -0.499894  0.500106]
m739,Wheel,22238,11101,[3],[-0.257205  0.141423 -0.499973  0.500027 -0.50005   0.49995 ]
m740,Wheel,11480,6581,[3],[-0.389208   0.0913111 -0.500351   0.499369  -0.501772   0.498228 ]
m741,Wheel,18558,9385,[3],[-0.464592  0.464572 -0.465144  0.465148 -0.522212  0.477788]
m742,Wheel,25232,12618,[3],[-0.0916364  0.0916364 -0.5        0.5       -0.5        0.5      ]
m743,Wheel,14312,7158,[3],[-0.0448192  0.0448192 -0.5        0.5       -0.5        0.5      ]
m744,Wheel,25746,12873,[3],[-0.204684  0.204473 -0.499623  0.50028  -0.500116  0.499884]
m745,Wheel,22494,11247,[3],[-0.336972  0.195635 -0.499743  0.500015 -0.503709  0.496291]
m746,Wheel,29964,15178,[3],[-0.48685   0.486845 -0.495053  0.49721  -0.501059  0.498941]
m747,Wheel,15428,7716,[3],[-0.0687529  0.069443  -0.495927   0.50406   -0.493898   0.506102 ]
m748,Wheel,28050,14027,[3],[-0.108112  0.262537 -0.496164  0.503836 -0.500419  0.49957 ]
m749,Wheel,18601,9309,[3],[-0.0544329  0.0547407 -0.498849   0.501151  -0.493743   0.498081 ]
D00183,WheelChair,16692,8694,[3],[-0.300034  0.261249 -0.282329  0.239663 -0.485113  0.514887]
D00203,WheelChair,11861,6294,[3],[-0.286567  0.349691 -0.284809  0.281684 -0.626211  0.373789]
D00274,WheelChair,10005,5618,[3],[-0.267871  0.260912 -0.269769  0.264885 -0.349069  0.650931]
D00290,WheelChair,9538,4837,[3],[-0.284151  0.269099 -0.237327  0.306557 -0.506325  0.493675]
D00453,WheelChair,11579,6408,[3],[-0.308912  0.3162   -0.297834  0.292792 -0.575093  0.424907]
D00499,WheelChair,11138,6391,[3],[-0.241792  0.29328  -0.248362  0.247482 -0.643283  0.356717]
D00526,WheelChair,12189,6289,[3],[-0.251476  0.433814 -0.308985  0.306509 -0.572443  0.427557]
D00604,WheelChair,15860,8580,[3],[-0.279236  0.268346 -0.239221  0.251227 -0.579823  0.420177]
D00782,WheelChair,11670,6255,[3],[-0.320505  0.299399 -0.250555  0.278342 -0.42615   0.57385 ]
